country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","26-02-2026 10:00:00",26.11442,85.39813,SO2,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","26-02-2026 10:00:00",26.1403345,85.3650192,PM2.5,83,107,87
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","26-02-2026 10:00:00",26.1403345,85.3650192,CO,46,63,48
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","26-02-2026 10:00:00",26.1209,85.3647,CO,42,102,57
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","26-02-2026 10:00:00",25.586562,85.043586,NO2,45,54,50
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","26-02-2026 10:00:00",25.592539,85.227158,PM2.5,90,255,157
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","26-02-2026 10:00:00",25.592539,85.227158,SO2,5,6,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","26-02-2026 10:00:00",25.610369,85.132568,PM2.5,33,79,64
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","26-02-2026 10:00:00",25.610369,85.132568,NO2,1,2,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","26-02-2026 10:00:00",25.42742023,86.13886079,NO2,7,18,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","26-02-2026 10:00:00",25.42742023,86.13886079,OZONE,8,41,37
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","26-02-2026 10:00:00",26.80365,84.51954,PM10,42,121,67
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","26-02-2026 10:00:00",25.251013,86.989001,SO2,33,76,53
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-02-2026 10:00:00",25.265194,87.012947,NH3,6,7,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-02-2026 10:00:00",25.265194,87.012947,CO,78,94,88
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","26-02-2026 10:00:00",25.204762,85.514960,NH3,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","26-02-2026 10:00:00",25.567520,83.966379,PM10,52,85,70
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","26-02-2026 10:00:00",25.567520,83.966379,SO2,3,27,16
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-02-2026 10:00:00",25.7808257,84.7446768,OZONE,1,8,4
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","26-02-2026 10:00:00",24.7955,84.9994,PM2.5,36,195,114
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","26-02-2026 10:00:00",24.7955,84.9994,OZONE,17,19,18
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","26-02-2026 10:00:00",24.762518,84.982348,NO2,16,55,34
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","26-02-2026 10:00:00",24.762518,84.982348,NH3,3,4,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","26-02-2026 10:00:00",24.762518,84.982348,CO,18,55,45
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","26-02-2026 10:00:00",25.697189,85.245900,OZONE,22,121,33
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-02-2026 10:00:00",16.536107,80.594233,OZONE,13,24,13
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","26-02-2026 10:00:00",16.486692,80.699436,PM10,41,49,43
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","26-02-2026 10:00:00",16.486692,80.699436,NO2,21,23,23
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-02-2026 10:00:00",16.509717,80.612222,PM2.5,36,85,57
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-02-2026 10:00:00",16.509717,80.612222,NO2,24,41,30
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","26-02-2026 10:00:00",16.554731,80.649110,NH3,2,4,4
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-02-2026 10:00:00",17.72,83.3,PM2.5,34,197,100
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-02-2026 10:00:00",14.465052,78.824187,NH3,2,5,3
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-02-2026 10:00:00",14.465052,78.824187,SO2,11,18,12
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","26-02-2026 10:00:00",16.9872867,81.7363176,OZONE,8,27,10
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","26-02-2026 10:00:00",13.67,79.35,PM10,40,94,59
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","26-02-2026 10:00:00",13.67,79.35,NH3,1,2,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-02-2026 10:00:00",13.615387,79.409230,NH3,6,7,6
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-02-2026 10:00:00",13.615387,79.409230,OZONE,30,33,33
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-02-2026 10:00:00",26.0881305,87.93840336,NO2,9,13,11
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-02-2026 10:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-02-2026 10:00:00",27.308328,84.531742,PM2.5,82,180,101
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-02-2026 10:00:00",27.308328,84.531742,OZONE,9,10,10
India,Bihar,Munger,"Town Hall, Munger - BSPCB","26-02-2026 10:00:00",25.376776,86.471523,PM2.5,40,88,62
India,Bihar,Munger,"Town Hall, Munger - BSPCB","26-02-2026 10:00:00",25.376776,86.471523,CO,24,88,31
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","26-02-2026 10:00:00",26.11442,85.39813,NO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","26-02-2026 10:00:00",26.071318,91.87488,OZONE,13,32,15
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","26-02-2026 10:00:00",26.187500,91.744194,PM2.5,64,180,106
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","26-02-2026 10:00:00",26.349082,92.68449,PM2.5,64,249,127
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","26-02-2026 10:00:00",26.349082,92.68449,PM10,70,149,107
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","26-02-2026 10:00:00",26.446912,91.439057,PM10,96,129,116
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","26-02-2026 10:00:00",26.446912,91.439057,NH3,5,7,6
India,Assam,Silchar,"Tarapur, Silchar - PCBA","26-02-2026 10:00:00",24.82827,92.79525,NO2,21,33,28
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","26-02-2026 10:00:00",26.146529,87.454184,NH3,4,5,4
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","26-02-2026 10:00:00",25.5626095,84.663264,CO,39,70,55
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","26-02-2026 10:00:00",24.75746,84.366208,PM2.5,17,77,38
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","26-02-2026 10:00:00",24.75746,84.366208,NH3,1,2,2
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","26-02-2026 10:00:00",25.599486,85.113666,NH3,3,5,4
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","26-02-2026 10:00:00",25.599486,85.113666,SO2,1,6,4
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","26-02-2026 10:00:00",25.599486,85.113666,CO,16,66,26
India,Bihar,Patna,"Samanpura, Patna - BSPCB","26-02-2026 10:00:00",25.596727,85.085624,SO2,2,3,3
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-02-2026 10:00:00",16.5150833,80.5181667,NO2,14,31,23
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","26-02-2026 10:00:00",14.675886,77.593027,PM2.5,62,82,73
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","26-02-2026 10:00:00",14.675886,77.593027,OZONE,24,24,24
India,Delhi,Delhi,"DTU, Delhi - CPCB","26-02-2026 10:00:00",28.7500499,77.1112615,PM2.5,59,308,197
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","26-02-2026 10:00:00",28.498571,77.264840,PM2.5,30,315,177
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","26-02-2026 10:00:00",28.498571,77.264840,NO2,2,72,34
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-02-2026 10:00:00",28.5710274,77.0719006,PM10,111,477,214
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","26-02-2026 10:00:00",28.5627763,77.1180053,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-02-2026 10:00:00",28.6811736,77.3025234,PM2.5,80,223,132
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-02-2026 10:00:00",28.6811736,77.3025234,PM10,119,165,139
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-02-2026 10:00:00",28.6811736,77.3025234,SO2,7,41,24
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-02-2026 10:00:00",28.6811736,77.3025234,CO,25,118,94
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","26-02-2026 10:00:00",28.542460,77.191651,PM2.5,52,211,133
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-02-2026 10:00:00",25.859655,85.77944,PM10,32,159,84
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-02-2026 10:00:00",25.859655,85.77944,SO2,14,31,24
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-02-2026 10:00:00",24.952822,84.002396,NH3,3,6,4
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-02-2026 10:00:00",24.952822,84.002396,CO,44,123,53
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-02-2026 10:00:00",26.2271665,84.3570427,NO2,2,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-02-2026 10:00:00",26.2271665,84.3570427,SO2,6,6,6
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-02-2026 10:00:00",26.2271665,84.3570427,CO,24,101,71
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-02-2026 10:00:00",26.2271665,84.3570427,OZONE,10,11,10
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","26-02-2026 10:00:00",30.735567,76.775714,CO,64,90,77
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","26-02-2026 10:00:00",30.735567,76.775714,OZONE,15,144,53
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","26-02-2026 10:00:00",22.348441,82.549611,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","26-02-2026 10:00:00",22.348441,82.549611,CO,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-02-2026 10:00:00",22.126650,83.483212,PM2.5,36,83,63
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-02-2026 10:00:00",22.126650,83.483212,NO2,12,59,39
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-02-2026 10:00:00",22.126650,83.483212,SO2,1,41,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-02-2026 10:00:00",22.126650,83.483212,CO,14,37,34
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","26-02-2026 10:00:00",21.258815,81.578979,OZONE,1,18,1
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","26-02-2026 10:00:00",21.219665,81.630094,PM2.5,23,93,55
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","26-02-2026 10:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","26-02-2026 10:00:00",21.219665,81.630094,OZONE,2,12,2
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-02-2026 10:00:00",28.647622,77.3158090,OZONE,9,46,20
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","26-02-2026 10:00:00",28.695381,77.181665,PM2.5,68,318,220
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","26-02-2026 10:00:00",28.4706914,77.1099364,NO2,8,114,53
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","26-02-2026 10:00:00",28.4706914,77.1099364,CO,21,82,49
India,Delhi,Delhi,"Bawana, Delhi - DPCC","26-02-2026 10:00:00",28.776200,77.051074,CO,3,83,51
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","26-02-2026 10:00:00",28.7256504,77.2011573,CO,2,66,40
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","26-02-2026 10:00:00",28.656756,77.227234,PM2.5,49,337,235
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","26-02-2026 10:00:00",28.656756,77.227234,PM10,82,419,218
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","26-02-2026 10:00:00",28.542460,77.191651,NO2,9,97,49
India,Delhi,Delhi,"ITO, Delhi - CPCB","26-02-2026 10:00:00",28.628624,77.241060,PM2.5,25,342,217
India,Delhi,Delhi,"ITO, Delhi - CPCB","26-02-2026 10:00:00",28.628624,77.241060,OZONE,19,58,19
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-02-2026 10:00:00",28.732820,77.170633,PM2.5,75,350,250
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-02-2026 10:00:00",28.732820,77.170633,SO2,48,68,54
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","26-02-2026 10:00:00",28.580280,77.233829,SO2,8,31,18
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","26-02-2026 10:00:00",28.580280,77.233829,CO,48,126,78
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","26-02-2026 10:00:00",28.611281,77.237738,SO2,20,28,23
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","26-02-2026 10:00:00",21.371751,81.664929,PM2.5,25,103,48
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","26-02-2026 10:00:00",21.371751,81.664929,OZONE,3,10,4
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-02-2026 10:00:00",28.815329,77.153010,CO,33,56,50
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-02-2026 10:00:00",28.647622,77.3158090,NH3,2,19,8
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","26-02-2026 10:00:00",22.118125,83.140608,SO2,4,71,12
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","26-02-2026 10:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","26-02-2026 10:00:00",21.194815,81.314770,PM2.5,17,31,24
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","26-02-2026 10:00:00",21.194815,81.314770,NO2,30,46,36
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","26-02-2026 10:00:00",21.224231,81.408350,SO2,24,101,48
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","26-02-2026 10:00:00",23.243639,72.68994,CO,2,86,33
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","26-02-2026 10:00:00",23.221714,72.654328,PM2.5,56,300,140
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","26-02-2026 10:00:00",23.221714,72.654328,PM10,55,246,130
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","26-02-2026 10:00:00",23.593150,72.372792,PM2.5,14,217,78
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","26-02-2026 10:00:00",23.593150,72.372792,SO2,4,13,9
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","26-02-2026 10:00:00",23.593150,72.372792,OZONE,8,21,9
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","26-02-2026 10:00:00",22.410802,73.097923,NO2,9,222,68
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-02-2026 10:00:00",22.248853,70.776774,PM10,27,120,77
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-02-2026 10:00:00",22.248853,70.776774,SO2,3,44,16
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-02-2026 10:00:00",22.248853,70.776774,CO,110,115,112
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","26-02-2026 10:00:00",22.320153,73.216285,PM2.5,48,164,73
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","26-02-2026 10:00:00",20.362421,72.918013,PM2.5,17,58,39
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","26-02-2026 10:00:00",20.362421,72.918013,NH3,2,5,2
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-02-2026 10:00:00",30.379589,76.778328,PM2.5,61,104,79
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-02-2026 10:00:00",30.379589,76.778328,NO2,8,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-02-2026 10:00:00",30.379589,76.778328,CO,21,49,22
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-02-2026 10:00:00",28.6701,76.9254,PM2.5,70,337,241
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-02-2026 10:00:00",28.6701,76.9254,SO2,7,7,7
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-02-2026 10:00:00",28.6701,76.9254,CO,44,52,48
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","26-02-2026 10:00:00",23.023389,72.515201,CO,10,84,16
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","26-02-2026 10:00:00",23.076793,72.627874,NH3,2,9,3
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","26-02-2026 10:00:00",23.076793,72.627874,SO2,6,103,22
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","26-02-2026 10:00:00",21.613267,73.010555,CO,45,111,63
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","26-02-2026 10:00:00",21.755417,72.139056,PM2.5,9,50,33
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","26-02-2026 10:00:00",21.755417,72.139056,PM10,61,113,88
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-02-2026 10:00:00",23.163798,72.677768,PM10,104,419,203
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-02-2026 10:00:00",23.163798,72.677768,SO2,4,14,8
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","26-02-2026 10:00:00",28.611281,77.237738,OZONE,1,125,3
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","26-02-2026 10:00:00",28.636429,77.201067,PM2.5,10,200,81
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","26-02-2026 10:00:00",28.636429,77.201067,SO2,7,59,25
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","26-02-2026 10:00:00",28.60909,77.0325413,CO,37,68,45
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","26-02-2026 10:00:00",28.570173,76.933762,PM2.5,38,230,131
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","26-02-2026 10:00:00",28.570173,76.933762,NO2,37,110,87
India,Delhi,Delhi,"Narela, Delhi - DPCC","26-02-2026 10:00:00",28.822836,77.101981,NH3,5,18,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","26-02-2026 10:00:00",28.822836,77.101981,SO2,8,24,14
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","26-02-2026 10:00:00",28.567890,77.250515,OZONE,1,108,2
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","26-02-2026 10:00:00",28.6573814,77.1585447,PM10,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","26-02-2026 10:00:00",28.530785,77.271255,NO2,33,146,96
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","26-02-2026 10:00:00",28.623763,77.287209,SO2,11,26,15
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","26-02-2026 10:00:00",28.674045,77.131023,NO2,21,84,44
India,Delhi,Delhi,"Pusa, Delhi - DPCC","26-02-2026 10:00:00",28.639652,77.146275,NO2,52,147,95
India,Delhi,Delhi,"Pusa, Delhi - DPCC","26-02-2026 10:00:00",28.639652,77.146275,NH3,5,25,16
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","26-02-2026 10:00:00",28.563262,77.186937,PM2.5,50,315,215
India,Delhi,Delhi,"Rohini, Delhi - DPCC","26-02-2026 10:00:00",28.732528,77.119920,NH3,8,15,11
India,Delhi,Delhi,"Rohini, Delhi - DPCC","26-02-2026 10:00:00",28.732528,77.119920,OZONE,6,170,10
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-02-2026 10:00:00",28.6514781,77.1473105,PM10,107,459,189
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-02-2026 10:00:00",28.6514781,77.1473105,NO2,44,113,75
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-02-2026 10:00:00",28.6514781,77.1473105,SO2,13,21,18
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-02-2026 10:00:00",28.6514781,77.1473105,OZONE,8,53,10
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","26-02-2026 10:00:00",28.710508,77.249485,NO2,16,61,41
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","26-02-2026 10:00:00",28.531346,77.190156,PM2.5,33,237,121
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","26-02-2026 10:00:00",28.672342,77.315260,CO,36,106,58
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","26-02-2026 10:00:00",28.699793,77.165453,PM2.5,70,331,234
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","26-02-2026 10:00:00",28.699793,77.165453,NH3,8,12,10
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","26-02-2026 10:00:00",23.107969,72.574648,PM10,66,247,125
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","26-02-2026 10:00:00",23.020509,72.579261,NO2,18,165,69
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","26-02-2026 10:00:00",23.020509,72.579261,NH3,13,42,21
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","26-02-2026 10:00:00",23.020509,72.579261,OZONE,2,77,13
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","26-02-2026 10:00:00",23.016834,72.625775,OZONE,2,75,6
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","26-02-2026 10:00:00",23.041137,72.456691,SO2,8,52,18
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-02-2026 10:00:00",28.3419248,77.319699,PM10,110,422,273
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-02-2026 10:00:00",28.3419248,77.319699,NH3,3,3,3
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-02-2026 10:00:00",28.206800,76.799700,PM10,87,254,178
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-02-2026 10:00:00",28.206800,76.799700,OZONE,6,45,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-02-2026 10:00:00",28.376058,77.315741,PM10,59,459,273
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-02-2026 10:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-02-2026 10:00:00",28.376058,77.315741,OZONE,1,16,15
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","26-02-2026 10:00:00",28.4417,77.3217,CO,22,66,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-02-2026 10:00:00",29.503664,75.467934,PM10,9,43,22
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-02-2026 10:00:00",29.503664,75.467934,CO,26,33,28
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-02-2026 10:00:00",29.503664,75.467934,OZONE,58,83,68
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","26-02-2026 10:00:00",28.422681,77.148944,NO2,13,79,46
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","26-02-2026 10:00:00",28.422681,77.148944,OZONE,6,71,7
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-02-2026 10:00:00",28.4227,77.0667,NH3,9,14,12
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-02-2026 10:00:00",28.4227,77.0667,OZONE,3,15,4
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","26-02-2026 10:00:00",13.428828,77.731418,PM2.5,63,126,80
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","26-02-2026 10:00:00",13.428828,77.731418,SO2,1,24,12
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","26-02-2026 10:00:00",13.328028,75.797056,PM10,40,147,63
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","26-02-2026 10:00:00",13.328028,75.797056,NH3,3,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","26-02-2026 10:00:00",13.328028,75.797056,OZONE,12,38,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","26-02-2026 10:00:00",15.459706,75.008381,PM10,68,107,85
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","26-02-2026 10:00:00",15.459706,75.008381,NO2,27,27,27
